ISTPI                    1489C20151O31/03/2015R561906       44178.00000       44178.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R579999     1822920.00000     1822920.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R599903       83549.00000       83549.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R610999           0.00000       72033.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R611900           0.00000       14333.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612000           0.00000      620735.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612100           0.00000    -1210749.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612112           0.00000     -762371.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612113           0.00000         943.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612114           0.00000      144069.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612118           0.00000     -593390.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612200           0.00000     -756251.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612214           0.00000     -689511.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612215           0.00000        -669.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612216           0.00000      -66071.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612299           0.00000    -1296930.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R612400           0.00000      -17964.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R613300           0.00000        1241.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R613700           0.00000      -12656.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R614500           0.00000       -9276.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R614600           0.00000       -5460.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R615100           0.00000      -11187.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R616200           0.00000         307.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R619991           0.00000      670070.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R619999           0.00000    -1314894.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R620100           0.00000      -93471.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R620400           0.00000        6968.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R620500           0.00000        2497.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R621500           0.00000       15976.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R623100           0.00000     -198059.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R623400           0.00000     1500000.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R623402           0.00000     1500000.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R624100           0.00000      -86503.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R624500           0.00000       -3789.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R624900           0.00000       -4825.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R624902           0.00000       -4825.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R629999           0.00000     1230122.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R639999           0.00000       -4825.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R699977           0.00000      602207.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R699988           0.00000      512610.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R699999           0.00000      -89597.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R710000      537186.00000      537186.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R713000        1016.00000        1016.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R799000      538202.00000      538202.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R799999      538202.00000      538202.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110100           0.00000      510736.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110502           0.00000        2340.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110581           0.00000        2340.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110600           0.00000      235615.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110701           0.00000     1349854.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110702           0.00000       13781.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110799           0.00000     1343690.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110900           0.00000      595090.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110904           0.00000        7504.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R110999           0.00000        7504.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111101           0.00000       57461.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111102           0.00000        3067.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111105           0.00000       67531.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111106           0.00000      117804.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111107           0.00000       11898.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111199           0.00000      233965.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111200           0.00000     1445254.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111202           0.00000      211996.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111205           0.00000     1191117.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111209           0.00000        1563.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111212           0.00000          18.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111213           0.00000       19246.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111402           0.00000       17916.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R111481           0.00000       19945.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R112301           0.00000      379036.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R112399           0.00000      379036.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R119999           0.00000     7701626.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120006           0.00000      425000.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120008           0.00000      170090.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120601           0.00000     4295902.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120605           0.00000     1940858.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120607           0.00000       16808.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120699           0.00000     2338236.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120700           0.00000       12992.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120703           0.00000       41067.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R120707           0.00000       28075.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R122003           0.00000       42924.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R122004           0.00000       59479.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R122107           0.00000        3398.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R122112           0.00000       16555.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R123100           0.00000     3545826.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R123700           0.00000       26321.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R129999           0.00000     3185522.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R130100           0.00000       22034.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R130101           0.00000       22034.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R130700           0.00000      131370.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R199999           0.00000    10887148.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R210900           0.00000      280828.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211301           0.00000      323383.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211302           0.00000      848553.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
